"2022-09-13 04:00:16am "," update "," UPDATE product_details SET `product_name` = 'sports shoes for men', `product_code` = '#', `short_code` = 'sports-shoes-for-men', `short_description` = 'Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey)', `description` = '<table class=""fr-alternate-rows"" style=""width: 100%;""><tbody><tr><td style=""width: 33.1516%;""><strong>Color :</strong></td><td style=""width: 66.7393%;"">Grey</td></tr><tr><td style=""width: 33.1516%;""><strong>Inner Material :</strong></td><td style=""width: 66.7393%;"">Soft Breathable fabric</td></tr><tr><td style=""width: 33.1516%;""><strong>Outer material :</strong><br></td><td style=""width: 66.7393%;"">Mesh<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Model name :</strong><br></td><td style=""width: 66.7393%;"">Creta-12 sports shoes for men | Latest Stylish Casual sport shoes for men |<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Ideal for :</strong><br></td><td style=""width: 66.7393%;"">Men</td></tr><tr><td style=""width: 33.1516%;""><strong>Occasion :</strong><br></td><td style=""width: 66.7393%;"">Sports<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Sole material :</strong><br></td><td style=""width: 66.7393%;"">EVA<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Closure :</strong><br></td><td style=""width: 66.7393%;"">Lace-Ups<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Upper Pattern :</strong><br></td><td style=""width: 66.7393%;"">Solid<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Care instructions :</strong><br></td><td style=""width: 66.7393%;"">Wipe with a clean, dry cloth when needed. These footwear are very easy to clean and wash.<br></td></tr></tbody></table><p><span style=""font-size: 18px;"">These stylish shoes are the perfect inspiration for a fashionable look. The comfortable sole makes sure that your feet stay comfortable throughout the day and you enjoy optimal Grip. Designed to offer comfort at its best, without compromising on style.</span></p>', `brand_id` = '14', `category_id` = '7', `child_category` = '48', `vendor_id` = '1', `unit_price` = '1500', `mrp_price` = '1500', `discount` = '47', `net_price` = 795, `tax` = '0', `qty` = '', `gst_amt` = 0, `discount_amt` = '47'_amt, `cover_img` = 'cover_image.jpg', `stock` = '50', `is_new_product` = 1, `is_popular_product` = 1, `is_feature_product` = 0, `meta_title` = 'Sports Shoes', `meta_keyword` = 'Sports Shoes', `meta_description` = 'Sports Shoes', `modified_by` = '1', `modified` = '2022-09-13 04:00:16', `is_active` = 1 WHERE 1=1  and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/14"
"2022-09-13 04:36:56am "," update "," UPDATE product_details SET `product_name` = 'Vivo Y21G (Midnight Blue, 4GB RAM, 64GB ROM)', `product_code` = 'Y21G', `short_code` = 'vivo-y21g-midnight-blue-4gb-ram-64gb-rom', `short_description` = 'Vivo Y21G (Midnight Blue, 4GB RAM, 64GB ROM)', `description` = '<ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">13MP+2MP Rear Camera | 8MP Selfie Camera</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">16.53cm (6.51"") HD+ Display with 1600 x 720 pixels resolution.</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Memory &amp; SIM: 4GB RAM | 64GB internal memory | Dual SIM (nano+nano) dual-standby (4G).</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Funtouch OS 12.0</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">18W fast charging with 5000mAh battery (Type-C).</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">form_factor:Bar,operating_system:Funtouch OS 12 (Based on Android 11)</span></li></ul></li></ul></li></ul></li><li><br></li></ul></li><li><br></li></ul></li></ul>', `brand_id` = '62', `category_id` = '4', `child_category` = '26', `vendor_id` = '1', `unit_price` = '17990', `mrp_price` = 21228.2, `discount` = '25', `net_price` = 15921, `tax` = '18', `qty` = '', `gst_amt` = 3238.2, `discount_amt` = '25'_amt, `cover_img` = 'cover_image.jpg', `stock` = '20', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Vivo Y21G', `meta_keyword` = 'Vivo Y21G', `meta_description` = 'Vivo Y21G', `modified_by` = '1', `modified` = '2022-09-13 04:36:56', `is_active` = 1 WHERE 1=1  and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-13 04:36:56am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 2, '9', '2022-09-13 04:36:56') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-13 04:36:57am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 7, '62', '2022-09-13 04:36:56') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-13 04:36:57am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 8, '65', '2022-09-13 04:36:57') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-13 04:36:57am "," update "," UPDATE product_details SET `image` = '41+sLJHyA8L._SY300_SX300_.jpg|51iQpMbgbGL._SX679_.jpg|51wVTI9yswL._SX679_.jpg|71RhcuY9qxL._SX679_.jpg|ps7.1.jpg' WHERE 1=1  and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-13 04:38:07am "," update "," UPDATE product_details SET `product_name` = 'Vivo Y21G (Midnight Blue, 4GB RAM, 64GB ROM)', `product_code` = 'Y21G', `short_code` = 'vivo-y21g-midnight-blue-4gb-ram-64gb-rom', `short_description` = 'Vivo Y21G (Midnight Blue, 4GB RAM, 64GB ROM)', `description` = '<ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">13MP+2MP Rear Camera | 8MP Selfie Camera</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">16.53cm (6.51"") HD+ Display with 1600 x 720 pixels resolution.</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Memory &amp; SIM: 4GB RAM | 64GB internal memory | Dual SIM (nano+nano) dual-standby (4G).</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Funtouch OS 12.0</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">18W fast charging with 5000mAh battery (Type-C).</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">form_factor:Bar,operating_system:Funtouch OS 12 (Based on Android 11)</span></li></ul></li></ul></li></ul></li><li><br></li></ul></li><li><br></li></ul></li></ul>', `brand_id` = '62', `category_id` = '4', `child_category` = '26', `vendor_id` = '1', `unit_price` = '17990', `mrp_price` = 21228, `discount` = '25', `net_price` = 15921, `tax` = '18', `qty` = '', `gst_amt` = 3238.2, `discount_amt` = '25'_amt, `cover_img` = 'cover_image.jpg', `stock` = '20', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Vivo Y21G', `meta_keyword` = 'Vivo Y21G', `meta_description` = 'Vivo Y21G', `modified_by` = '1', `modified` = '2022-09-13 04:38:07', `is_active` = 1 WHERE 1=1  and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-13 04:38:07am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 2, '9', '2022-09-13 04:38:07') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-13 04:38:07am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 7, '62', '2022-09-13 04:38:07') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-13 04:38:07am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 8, '65', '2022-09-13 04:38:07') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-13 04:38:07am "," update "," UPDATE product_details SET `image` = '41+sLJHyA8L._SY300_SX300_.jpg|51iQpMbgbGL._SX679_.jpg|51wVTI9yswL._SX679_.jpg|71RhcuY9qxL._SX679_.jpg|ps7.1.jpg' WHERE 1=1  and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-13 04:41:18am "," insert "," INSERT INTO customer_cart(`customer_id`, `product_id`, `quantity`) VALUES('1', '14', '1') "," ::1 "," URL: http://localhost/MultiVendor/Home/addtocart "," R: http://localhost/MultiVendor/product-detail/sports-shoes-for-men"
"2022-09-13 04:41:38am "," update "," UPDATE customer_cart SET `quantity` = '2' WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
"2022-09-13 04:41:43am "," update "," UPDATE customer_cart SET `quantity` = '1' WHERE 1=1  and customer_id = '1' and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/Home/updateItemQuantity "," R: http://localhost/MultiVendor/cart"
